Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageYrBlt_NA
1506,20,RL,10456,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120,TA,TA,CBlock,TA,TA,No,GLQ,506,Unf,0,1323,7.512071245835466,GasA,Gd,Y,SBrkr,7.512071245835466,0,0,7.512071245835466,1,0,2,0,4,1,TA,8,Typ,0,cat_NA,Attchd,1967,RFn,2,6.284134161070802,TA,TA,Y,0,76,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1507,60,RL,10791,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137,Unf,0,143,7.155396301896734,GasA,Ex,Y,SBrkr,7.155396301896734,1215,0,7.822444729489319,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993,Unf,2,6.493753839851687,TA,TA,Y,224,32,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1508,50,RL,18837,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Mn,ALQ,687,LwQ,46,491,7.110696122978827,GasA,TA,Y,SBrkr,7.160845906664299,604,0,7.545389749611823,0,1,3,0,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2,6.520621127558696,TA,TA,Y,0,69,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,,0
1509,60,RL,9600,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,329,Unf,0,386,6.573680166960646,GasA,TA,Y,SBrkr,6.836259277277067,715,0,7.406103381237015,0,0,1,2,4,1,TA,7,Typ,0,cat_NA,Attchd,1971,RFn,2,6.091309882077698,TA,TA,Y,0,78,0,0,0,0,cat_NA,GdWo,cat_NA,0,6,2010,WD,Normal,,0
1510,20,RL,9600,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172,TA,TA,CBlock,TA,TA,No,Rec,698,Unf,0,534,7.117205503164344,GasA,TA,Y,SBrkr,7.117205503164344,0,0,7.117205503164344,1,0,1,1,3,1,TA,6,Typ,0,cat_NA,Attchd,1966,RFn,2,6.19644412779452,TA,TA,Y,0,224,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,,0
1511,20,RL,9900,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,BLQ,1059,Unf,0,150,7.098375638590786,GasA,Gd,Y,SBrkr,7.098375638590786,0,0,7.098375638590786,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1966,RFn,2,6.22455842927536,TA,TA,Y,0,0,120,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,ConLD,Normal,,0
1512,20,RL,9680,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268,TA,TA,CBlock,TA,TA,No,BLQ,1010,Unf,0,500,7.32052696227274,GasA,Ex,Y,SBrkr,7.32052696227274,0,0,7.32052696227274,1,0,2,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,1967,RFn,2,6.249975242259483,TA,TA,Y,0,40,0,0,204,0,cat_NA,GdPrv,cat_NA,0,4,2010,WD,Normal,,0
1513,80,RL,10600,Pave,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,533,6.280395838960195,GasA,TA,Y,SBrkr,7.0317412587631285,644,0,7.4821189235521155,0,0,2,0,3,1,TA,8,Typ,0,cat_NA,Attchd,1964,Unf,2,6.175867270105761,TA,TA,Y,0,172,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,COD,Family,,0
1514,90,RL,13260,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144,TA,TA,CBlock,TA,TA,No,BLQ,1500,Unf,0,228,7.455298485683291,GasA,TA,Y,SBrkr,7.455298485683291,0,0,7.455298485683291,2,0,2,0,6,2,TA,10,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2010,Oth,Abnorml,,1
1515,50,RL,9724,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265,Gd,TA,CBlock,TA,TA,No,LwQ,670,Unf,0,470,7.039660349862076,GasA,Gd,Y,SBrkr,7.5652752818989315,532,0,7.808729306744399,0,0,2,0,3,1,TA,7,Min2,2,Gd,Detchd,1994,Unf,2,5.993961427306569,TA,TA,Y,0,0,0,0,0,0,cat_NA,GdWo,cat_NA,0,3,2010,WD,Normal,,0
1516,50,RL,17360,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340,TA,Gd,CBlock,TA,TA,No,Rec,300,Unf,0,482,6.663132695990803,GasA,TA,Y,SBrkr,6.927557906278317,537,0,7.350516171833998,0,0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,1949,Unf,2,6.154858094016418,TA,TA,Y,0,0,150,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2010,WD,Normal,,0
1517,85,RL,11380,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216,TA,TA,CBlock,TA,TA,Gd,GLQ,944,Unf,0,136,6.985641817639208,GasA,Gd,Y,SBrkr,7.029087564149662,0,0,7.029087564149662,1,0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,1966,Unf,1,5.755742213586912,TA,TA,Y,238,0,0,0,0,0,cat_NA,cat_NA,Shed,1500,1,2010,WD,Normal,,0
1518,90,RL,8267,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1604,7.380879035564116,GasA,TA,Y,SBrkr,7.380879035564116,0,0,7.380879035564116,0,0,2,0,4,2,TA,8,Typ,0,cat_NA,Attchd,1958,Unf,2,6.3578422665081,TA,TA,Y,42,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1519,20,RL,8197,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Gd,TA,PConc,Gd,TA,No,GLQ,1188,Unf,0,292,7.300472814267799,GasA,Ex,Y,SBrkr,7.300472814267799,0,0,7.300472814267799,1,0,2,0,3,1,Gd,7,Typ,0,cat_NA,Attchd,2003,RFn,2,6.431331081933479,TA,TA,Y,252,73,0,0,0,0,cat_NA,MnPrv,Shed,300,2,2010,WD,Normal,,0
1520,20,RL,8050,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150,TA,TA,CBlock,TA,TA,No,BLQ,856,Rec,162,125,7.042286171939743,GasA,TA,Y,SBrkr,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1959,RFn,1,5.733341276897746,TA,TA,Y,0,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,5,2010,WD,Normal,,0
1521,20,RL,10725,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91,TA,TA,CBlock,TA,TA,No,Rec,936,Unf,0,270,7.095893221097532,GasA,Fa,Y,SBrkr,7.095893221097532,0,0,7.095893221097532,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1959,RFn,1,5.746203190540153,TA,TA,Y,0,21,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1522,20,RL,10032,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432,TA,TA,CBlock,TA,TA,No,Rec,734,Unf,0,510,7.126890808898808,GasA,Ex,Y,SBrkr,7.3658128372094716,0,0,7.3658128372094716,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1956,Unf,2,6.089044875446846,TA,TA,Y,0,28,0,0,160,0,cat_NA,GdWo,cat_NA,0,6,2010,WD,Normal,,0
1523,50,RL,8382,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,832,6.725033642166843,GasA,TA,Y,FuseA,6.725033642166843,505,0,7.198931240688173,0,0,1,0,3,1,TA,5,Typ,0,cat_NA,Attchd,1956,Unf,1,5.575949103146316,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,2,2010,WD,Normal,,0
1524,20,RL,10950,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,339,Unf,0,525,6.762729506931879,GasA,TA,Y,SBrkr,6.970730078143525,0,0,6.970730078143525,0,1,1,0,2,1,Fa,4,Typ,0,cat_NA,Detchd,1952,Unf,1,5.765191102784844,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1525,20,RL,10895,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,648,Unf,0,324,6.880384082186005,GasA,TA,Y,SBrkr,6.880384082186005,0,0,6.880384082186005,0,0,1,0,3,1,TA,5,Typ,0,cat_NA,Attchd,1955,Unf,1,5.723585101952381,TA,TA,Y,0,0,205,0,0,0,cat_NA,GdWo,cat_NA,0,6,2010,WD,Normal,,0
1526,190,RL,13587,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,Rec,532,Unf,0,456,6.8966943316227125,GasA,TA,Y,SBrkr,6.8966943316227125,0,0,6.8966943316227125,1,0,1,0,2,1,TA,5,Typ,0,cat_NA,Attchd,1958,Unf,1,5.579729825986222,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Abnorml,,0
1527,30,RL,7898,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,6.3578422665081,GasA,Gd,Y,SBrkr,6.893656354602635,0,0,6.893656354602635,0,1,1,0,2,1,TA,4,Typ,0,cat_NA,Detchd,1989,Unf,2,6.517671272912275,TA,TA,N,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,,0
1528,50,RL,8064,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,481,Rec,174,161,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,408,0,7.110696122978827,1,0,1,0,3,1,TA,5,Typ,0,cat_NA,Detchd,1950,Unf,1,5.638354669333745,TA,TA,Y,414,0,0,0,0,0,cat_NA,GdWo,cat_NA,0,5,2010,WD,Normal,,0
1529,20,RL,7635,Pave,cat_NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,588,LwQ,350,237,7.069874128458572,GasA,Ex,Y,SBrkr,7.069874128458572,0,0,7.069874128458572,0,0,1,1,3,1,TA,6,Typ,0,cat_NA,Detchd,1960,RFn,2,6.184148890937483,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,,0
1530,20,RL,9760,Pave,cat_NA,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218,TA,TA,CBlock,TA,TA,Gd,BLQ,717,LwQ,263,415,7.241366283322318,GasA,TA,Y,SBrkr,7.241366283322318,0,0,7.241366283322318,1,0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963,RFn,2,6.089044875446846,TA,TA,Y,657,0,113,0,240,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1531,50,RM,4800,Pave,cat_NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771,TA,TA,PConc,TA,TA,No,ALQ,48,Unf,0,661,6.565264970035361,GasA,TA,Y,SBrkr,7.05444965813294,687,0,7.520234556474628,1,0,1,0,3,1,TA,9,Min2,2,Gd,Basment,1900,Unf,1,5.484796933490655,TA,TA,Y,84,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2010,COD,Abnorml,,0
1532,30,RM,4485,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,BLQ,579,Unf,0,357,6.842683282238422,GasA,TA,Y,SBrkr,6.842683282238422,0,0,6.842683282238422,1,0,1,0,2,1,TA,5,Typ,1,Gd,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,P,51,0,135,0,0,0,cat_NA,MnPrv,cat_NA,0,5,2010,WD,Normal,,1
1533,20,RM,5805,Pave,Grvl,Reg,Bnk,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,274,Rec,1073,0,7.206377291472252,GasA,Gd,Y,SBrkr,7.206377291472252,0,0,7.206377291472252,1,1,1,0,3,1,Gd,6,Typ,0,cat_NA,Detchd,1957,Unf,2,6.313548046277095,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,,0
1534,45,RM,6900,Pave,cat_NA,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,827,6.71901315438526,GasA,Gd,Y,SBrkr,6.71901315438526,424,0,7.132497551660044,0,0,1,0,3,1,Fa,6,Typ,0,cat_NA,Detchd,1938,Unf,1,5.484796933490655,Fa,TA,N,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2010,WD,Normal,,0
1535,50,RM,11851,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,780,Unf,0,247,6.93537044601511,GasA,Ex,Y,SBrkr,6.93537044601511,606,0,7.3987862754199485,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1948,Unf,1,5.484796933490655,TA,TA,Y,0,100,126,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,,0
1536,50,RM,8239,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,176,Unf,0,832,6.9167150203536085,GasA,TA,Y,SBrkr,6.966967138613983,185,0,7.1276936993473985,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Detchd,1962,Unf,1,5.755742213586912,TA,TA,Y,0,0,334,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1537,30,RM,9656,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0,Unf,0,678,6.520621127558696,GasA,TA,N,SBrkr,6.725033642166843,0,0,6.725033642166843,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1928,Unf,2,6.660575149839686,Fa,Fa,N,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Abnorml,,0
1538,70,RM,9600,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,930,6.836259277277067,GasW,TA,N,SBrkr,6.836259277277067,636,0,7.356918242356021,0,0,2,0,3,1,Gd,7,Typ,0,cat_NA,Detchd,1930,Unf,1,5.666426688112432,TA,TA,Y,54,228,246,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Abnorml,,0
1539,70,RM,9000,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,Stone,Fa,Fa,No,Unf,0,Unf,0,346,5.849324779946859,GasA,Ex,Y,SBrkr,7.05444965813294,1111,0,7.727094484779842,0,0,3,0,3,1,Gd,7,Typ,0,cat_NA,Detchd,2003,Unf,2,6.437751649736401,TA,TA,N,0,108,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2010,WD,Normal,,0
1540,190,RM,9045,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0,Unf,0,840,6.734591659972948,Grav,Fa,N,FuseF,7.029087564149662,1128,0,7.721791776817535,0,0,2,0,4,2,Fa,12,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,0,18,18,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Abnorml,,1
1541,70,RM,10560,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,Rec,283,Unf,0,455,6.6052979209482015,GasA,Ex,Y,SBrkr,6.767343125265392,602,0,7.293697720601438,0,0,1,1,2,1,TA,6,Min1,0,cat_NA,Detchd,1970,Unf,2,6.437751649736401,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,,0
1542,50,RM,5830,Pave,cat_NA,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,788,Unf,0,200,6.8966943316227125,GasA,Ex,Y,SBrkr,6.93828448401696,582,0,7.385851078125209,0,0,1,1,3,1,TA,7,Typ,0,cat_NA,Detchd,1950,Unf,1,5.8971538676367405,TA,TA,Y,0,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,3,2010,WD,Normal,,0
1543,75,RL,7793,Pave,cat_NA,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,BLQ,474,Unf,0,634,7.011213987350367,GasA,TA,N,FuseA,7.057036981697891,908,0,7.634820677745543,0,0,1,1,3,1,Gd,8,Typ,1,Gd,Detchd,1928,Unf,1,5.755742213586912,TA,TA,Y,0,0,60,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1544,30,RM,5000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,188,Unf,0,577,6.641182169740591,GasA,TA,N,FuseF,6.641182169740591,0,0,6.641182169740591,1,0,1,0,2,1,Gd,4,Typ,0,cat_NA,Detchd,1926,Unf,1,5.303304908059076,Fa,TA,P,135,0,41,0,0,0,cat_NA,MnPrv,cat_NA,0,4,2010,WD,Normal,,0
1545,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Gd,No,BLQ,452,LwQ,12,144,6.411818267709897,GasA,TA,Y,SBrkr,6.411818267709897,524,0,7.0326242610280065,1,0,1,0,2,1,TA,5,Typ,0,cat_NA,Detchd,1939,Unf,1,5.484796933490655,TA,TA,Y,0,0,128,0,0,0,cat_NA,MnPrv,cat_NA,0,4,2010,WD,Abnorml,,0
1546,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,264,Unf,0,308,6.35088571671474,GasA,Ex,Y,FuseA,6.744059186311348,348,0,7.087573705557973,0,1,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1973,Unf,2,6.3578422665081,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1547,50,RM,6360,Pave,cat_NA,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300,TA,TA,CBlock,TA,TA,No,Rec,360,LwQ,159,316,6.728628613084702,GasA,TA,Y,FuseA,6.862757913051401,498,0,7.282073658093465,0,0,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,1942,Unf,1,5.484796933490655,TA,TA,Y,0,0,35,0,148,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1548,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,300,Unf,0,480,6.660575149839686,GasA,TA,Y,SBrkr,6.660575149839686,636,0,7.256297239690681,0,0,1,1,3,1,TA,6,Typ,0,cat_NA,Detchd,1948,Unf,1,5.746203190540153,TA,TA,P,221,0,48,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1549,50,RM,6240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,Rec,276,Unf,0,252,6.270988431858299,GasA,Gd,Y,SBrkr,6.3080984415095305,492,0,6.947937068614969,0,0,1,0,2,1,TA,5,Typ,0,cat_NA,Detchd,1979,Fin,2,6.437751649736401,TA,TA,P,306,0,32,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2010,WD,Normal,,0
1550,50,RM,6240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,448,Unf,0,480,6.834108738813838,GasA,TA,Y,FuseF,6.834108738813838,608,0,7.337587743538596,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1930,Unf,2,6.175867270105761,TA,TA,Y,0,10,0,0,0,0,cat_NA,MnPrv,cat_NA,0,3,2010,WD,Normal,,0
1551,30,RM,6120,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Fa,No,ALQ,960,Unf,0,164,7.025538314638521,GasA,TA,Y,SBrkr,6.974478911025045,0,0,6.974478911025045,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1923,Unf,1,5.666426688112432,TA,TA,Y,0,0,128,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,,0
1552,50,RM,8094,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,888,6.790097235513905,GasA,Ex,Y,SBrkr,6.790097235513905,1074,0,7.5822291942764615,0,0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915,Unf,2,6.35088571671474,TA,TA,Y,160,0,364,0,0,0,cat_NA,GdPrv,cat_NA,0,6,2010,WD,Normal,,0
